bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,title_clean,authors_clean,publisher_clean,combined_text
30055,It's Not About the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,0224060872,9780224060875,en-GB,294,495,42,5/3/2001,Yellow Jersey,it s not about the bike my journey back to life,lance armstrong sally jenkins,yellow jersey,it s not about the bike my journey back to life lance armstrong sally jenkins yellow jersey
30065,The Walking Dead  Vol. 5: The Best Defense,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.29,158240612X,9781582406121,eng,136,21435,841,4/21/2009,Image Comics,the walking dead vol 5 the best defense,robert kirkman charlie adlard cliff rathburn,image comics,the walking dead vol 5 the best defense robert kirkman charlie adlard cliff rathburn image comics
30066,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral,Gayden Metcalfe,3.86,1401359345,9781401359348,en-US,243,1741,272,3/16/2005,Hyperion Books,being dead is no excuse the official southern ladies guide to hosting the perfect funeral,gayden metcalfe,hyperion books,being dead is no excuse the official southern ladies guide to hosting the perfect funeral gayden metcalfe hyperion books
30067,Drop Dead Gorgeous (Blair Mallory  #2),Linda Howard,3.93,0345486587,9780345486585,eng,347,7227,301,11/28/2006,Ballantine Books,drop dead gorgeous blair mallory 2,linda howard,ballantine books,drop dead gorgeous blair mallory 2 linda howard ballantine books
30068,The Book of the Dead (Pendergast  #7; Diogenes  #3),Douglas Preston/Lincoln Child,4.13,0446576980,9780446576987,eng,454,27050,947,8/14/2006,Warner Books (NY),the book of the dead pendergast 7 diogenes 3,douglas preston lincoln child,warner books ny,the book of the dead pendergast 7 diogenes 3 douglas preston lincoln child warner books ny
30069,The Walking Dead  Vol. 3: Safety Behind Bars,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.3,1582404879,9781582404875,eng,136,25796,1020,6/18/2005,Image Comics,the walking dead vol 3 safety behind bars,robert kirkman charlie adlard cliff rathburn,image comics,the walking dead vol 3 safety behind bars robert kirkman charlie adlard cliff rathburn image comics
30071,The Walking Dead  Book One (The Walking Dead #1-12),Robert Kirkman/Tony Moore/Charlie Adlard/Cliff Rathburn,4.35,1582406197,9781582406190,eng,304,34751,1346,10/5/2010,Image Comics,the walking dead book one the walking dead 1 12,robert kirkman tony moore charlie adlard cliff rathburn,image comics,the walking dead book one the walking dead 1 12 robert kirkman tony moore charlie adlard cliff rathburn image comics
30072,The Brief History of the Dead,Kevin Brockmeier,3.67,1400095956,9781400095957,eng,252,9490,1576,1/9/2007,Vintage,the brief history of the dead,kevin brockmeier,vintage,the brief history of the dead kevin brockmeier vintage
30080,Beckett Football Card Price Guide,Dan Hitt/James Beckett III,0.0,1930692471,9781930692473,eng,830,0,0,9/1/2006,Beckett Media,beckett football card price guide,dan hitt james beckett iii,beckett media,beckett football card price guide dan hitt james beckett iii beckett media
30085,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit,Darren R. Weissman,4.11,1401917178,9781401917173,eng,298,62,14,2/1/2007,Hay House,the power of infinite love gratitude an evolutionary journey to awakening your spirit,darren r weissman,hay house,the power of infinite love gratitude an evolutionary journey to awakening your spirit darren r weissman hay house
30091,Masculinity and Male Codes of Honor in Modern France,Robert A. Nye,4.36,0520215109,9780520215108,en-US,316,14,0,11/30/1998,University of California Press,masculinity and male codes of honor in modern france,robert a nye,university of california press,masculinity and male codes of honor in modern france robert a nye university of california press
30092,The Life and Death of My Lord Gilles de Rais,Robert Nye,3.87,0349102503,9780349102504,en-GB,323,65,8,12/1/1991,Abacus Books (London),the life and death of my lord gilles de rais,robert nye,abacus books london,the life and death of my lord gilles de rais robert nye abacus books london
30093,The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek  #3),Michael Moorcock,3.88,0446617458,9780446617451,en-US,432,283,8,9/1/2006,Grand Central Publishing,the white wolf s son the albino underground elric oona von bek 3,michael moorcock,grand central publishing,the white wolf s son the albino underground elric oona von bek 3 michael moorcock grand central publishing
30094,Michael Moorcock's Multiverse,Michael Moorcock/Walter Simonson/Mark Reeve/John Ridgway,3.94,1563895161,9781563895166,eng,288,170,10,11/1/1999,Vertigo,michael moorcock s multiverse,michael moorcock walter simonson mark reeve john ridgway,vertigo,michael moorcock s multiverse michael moorcock walter simonson mark reeve john ridgway vertigo
30095,Gloriana,Michael Moorcock,3.65,0446691402,9780446691406,eng,496,1742,64,8/1/2004,Aspect,gloriana,michael moorcock,aspect,gloriana michael moorcock aspect
30097,The Eternal Champion (Eternal Champion  #1),Michael Moorcock,3.95,1565041917,9781565041912,eng,484,2524,40,2/1/1996,White Wolf Games Studio,the eternal champion eternal champion 1,michael moorcock,white wolf games studio,the eternal champion eternal champion 1 michael moorcock white wolf games studio
30104,The Spell,Alan Hollinghurst,3.54,0140286373,9780140286373,eng,272,1559,103,5/1/2000,Penguin Books,the spell,alan hollinghurst,penguin books,the spell alan hollinghurst penguin books
30106,The Swimming-Pool Library,Alan Hollinghurst,3.77,0679722564,9780679722564,eng,352,7115,322,9/19/1989,Vintage,the swimming pool library,alan hollinghurst,vintage,the swimming pool library alan hollinghurst vintage
30107,The Ivory Tower,Henry James/Alan Hollinghurst/Ezra Pound,3.29,1590170784,9781590170786,eng,296,57,7,2/29/2004,NYRB Classics,the ivory tower,henry james alan hollinghurst ezra pound,nyrb classics,the ivory tower henry james alan hollinghurst ezra pound nyrb classics
30112,America Alone: The End of the World As We Know It,Mark Steyn,4.13,0895260786,9780895260789,eng,224,3095,362,10/1/2006,Regnery Publishing,america alone the end of the world as we know it,mark steyn,regnery publishing,america alone the end of the world as we know it mark steyn regnery publishing
30117,Where the Sidewalk Ends: Poems and Drawings,Shel Silverstein,4.3,0060572345,9780060572341,eng,192,3587,179,2/18/2014,HarperCollins,where the sidewalk ends poems and drawings,shel silverstein,harpercollins,where the sidewalk ends poems and drawings shel silverstein harpercollins
30118,A Light in the Attic,Shel Silverstein,4.34,0060513063,9780060513061,eng,176,349247,2567,10/7/2002,Harpercollins Childrens Books,a light in the attic,shel silverstein,harpercollins childrens books,a light in the attic shel silverstein harpercollins childrens books
30122,The Missing Piece (The Missing Piece  #1),Shel Silverstein,4.28,0060256710,9780060256715,eng,112,24366,746,1/24/2006,HarperCollins,the missing piece the missing piece 1,shel silverstein,harpercollins,the missing piece the missing piece 1 shel silverstein harpercollins
30125,The Missing Piece Meets the Big O,Shel Silverstein,4.34,0060256575,9780060256579,eng,104,10503,505,1/24/2006,HarperCollins,the missing piece meets the big o,shel silverstein,harpercollins,the missing piece meets the big o shel silverstein harpercollins
30128,Lafcadio  the Lion Who Shot Back,Shel Silverstein,4.15,0060256753,9780060256753,eng,112,5308,307,9/24/2013,HarperCollins,lafcadio the lion who shot back,shel silverstein,harpercollins,lafcadio the lion who shot back shel silverstein harpercollins
30129,A Light in the Attic (Book & CD),Shel Silverstein,4.34,0066236177,9780066236179,en-US,176,597,21,10/9/2001,HarperCollins,a light in the attic book cd,shel silverstein,harpercollins,a light in the attic book cd shel silverstein harpercollins
30134,Runny Babbit Book and Abridged CD,Shel Silverstein/Dennis Locorriere,4.12,0061130478,9780061130472,en-US,96,44,6,9/26/2006,HarperCollins,runny babbit book and abridged cd,shel silverstein dennis locorriere,harpercollins,runny babbit book and abridged cd shel silverstein dennis locorriere harpercollins
30143,L'albero,Shel Silverstein/Daniela Gamba,4.37,887782719X,9788877827197,ita,62,36,7,5/1/2000,Salani,l albero,shel silverstein daniela gamba,salani,l albero shel silverstein daniela gamba salani
30160,The Beginning: The Cove / The Maze (FBI Thriller #1-2),Catherine Coulter,4.2,0425205517,9780425205518,eng,544,756,34,9/6/2005,Berkley Trade,the beginning the cove the maze fbi thriller 1 2,catherine coulter,berkley trade,the beginning the cove the maze fbi thriller 1 2 catherine coulter berkley trade
30162,Jade Star (Star  #4),Catherine Coulter,3.83,0451206126,9780451206121,en-US,400,896,19,6/1/2002,Signet,jade star star 4,catherine coulter,signet,jade star star 4 catherine coulter signet
30164,Double Take (FBI Thriller  #11),Catherine Coulter,4.05,0399154248,9780399154249,eng,420,7456,376,6/12/2007,Putnam Adult,double take fbi thriller 11,catherine coulter,putnam adult,double take fbi thriller 11 catherine coulter putnam adult
30165,The Valentine Legacy (Legacy #3),Catherine Coulter,3.88,0515118362,9780515118360,eng,406,2133,42,9/1/1996,Berkley Books,the valentine legacy legacy 3,catherine coulter,berkley books,the valentine legacy legacy 3 catherine coulter berkley books
30174,Undead and Unwed (Undead  #1),MaryJanice Davidson,3.82,1597221104,9781597221108,eng,392,89,18,12/31/2005,Wheeler Publishing,undead and unwed undead 1,maryjanice davidson,wheeler publishing,undead and unwed undead 1 maryjanice davidson wheeler publishing
30176,Undead and Unappreciated (Undead  #3),MaryJanice Davidson,3.88,1597221287,9781597221283,eng,279,67,5,12/31/2005,Wheeler Publishing,undead and unappreciated undead 3,maryjanice davidson,wheeler publishing,undead and unappreciated undead 3 maryjanice davidson wheeler publishing
30183,Marked (House of Night  #1),P.C. Cast/Kristin Cast,3.8,0312360266,9780312360269,eng,306,399152,12748,5/1/2007,St. Martin's Press,marked house of night 1,p c cast kristin cast,st martin s press,marked house of night 1 p c cast kristin cast st martin s press
30186,Divine By Choice (Partholon  #2),P.C. Cast,4.1,037380251X,9780373802517,eng,377,6435,209,11/21/2006,Luna Books,divine by choice partholon 2,p c cast,luna books,divine by choice partholon 2 p c cast luna books
30187,Divine By Mistake (Partholon  #1),P.C. Cast,4.09,0373802471,9780373802470,eng,701,8633,452,8/29/2006,Luna Books,divine by mistake partholon 1,p c cast,luna books,divine by mistake partholon 1 p c cast luna books
30189,Cast in Courtlight (Chronicles of Elantra  #2),Michelle Sagara,4.11,0373802447,9780373802449,eng,488,8990,294,7/18/2006,Luna,cast in courtlight chronicles of elantra 2,michelle sagara,luna,cast in courtlight chronicles of elantra 2 michelle sagara luna
30190,Goddess of Light (Goddess Summoning  #3),P.C. Cast,4.04,0425201961,9780425201961,eng,355,5594,213,4/5/2005,Berkley,goddess of light goddess summoning 3,p c cast,berkley,goddess of light goddess summoning 3 p c cast berkley
30191,Brighid's Quest (Partholon  #5),P.C. Cast,4.14,0373802420,9780373802425,eng,507,3344,107,11/29/2005,Luna Books,brighid s quest partholon 5,p c cast,luna books,brighid s quest partholon 5 p c cast luna books
30193,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,4.14,0425208915,9780425208915,eng,345,5499,248,2/7/2006,Berkley Sensation,goddess of the rose goddess summoning 4,p c cast,berkley sensation,goddess of the rose goddess summoning 4 p c cast berkley sensation
30194,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,4.21,0425197492,9780425197493,eng,360,7579,446,8/3/2004,Berkley Sensation,goddess of spring goddess summoning 2,p c cast,berkley sensation,goddess of spring goddess summoning 2 p c cast berkley sensation
30196,Goddess of the Sea (Goddess Summoning  #1),P.C. Cast,3.87,0425192792,9780425192795,eng,368,7847,439,10/7/2003,Berkley Sensation,goddess of the sea goddess summoning 1,p c cast,berkley sensation,goddess of the sea goddess summoning 1 p c cast berkley sensation
30199,Mysteria (Mysteria  #1),MaryJanice Davidson/Susan Grant/P.C. Cast/Gena Showalter,3.73,0425211061,9780425211069,eng,340,3046,96,7/5/2006,Berkley Sensation,mysteria mysteria 1,maryjanice davidson susan grant p c cast gena showalter,berkley sensation,mysteria mysteria 1 maryjanice davidson susan grant p c cast gena showalter berkley sensation
30200,Elphame's Choice (Partholon  #4),P.C. Cast,4.03,0373802137,9780373802135,eng,551,3971,141,11/24/2004,Luna Books,elphame s choice partholon 4,p c cast,luna books,elphame s choice partholon 4 p c cast luna books
30206,Loveless  Vol. 1: A Kin of Homecoming,Brian Azzarello/Marcelo Frusín,3.32,1401210619,9781401210618,eng,128,516,52,5/1/2006,Vertigo,loveless vol 1 a kin of homecoming,brian azzarello marcelo frusín,vertigo,loveless vol 1 a kin of homecoming brian azzarello marcelo frusín vertigo
30214,Where the Mountain Casts Its Shadow: The Dark Side of Extreme Adventure,Maria Coffey/Thomas Hornbein,3.88,0312339011,9780312339012,eng,256,386,49,4/1/2005,St. Martin's Griffin,where the mountain casts its shadow the dark side of extreme adventure,maria coffey thomas hornbein,st martin s griffin,where the mountain casts its shadow the dark side of extreme adventure maria coffey thomas hornbein st martin s griffin
30215,Cast a Yellow Shadow (Mac McCorkle  #2),Ross Thomas,3.95,0445405562,9780445405561,eng,272,206,17,2/1/1987,Mysterious Press,cast a yellow shadow mac mccorkle 2,ross thomas,mysterious press,cast a yellow shadow mac mccorkle 2 ross thomas mysterious press
